Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006412~translation	9	10.588235294117647	0.009850742356934963	RPL19, MRPL14, RPL13A, ENC1, NDUFA7, RPS27L, MRPL33, RPS27A, RPS3	76	714	17911	2.970643520566121	0.999999999192934	0.4801944567422506	15.744522210886458
GOTERM_BP_FAT	GO:0043603~cellular amide metabolic process	11	12.941176470588237	0.010752997339100885	RPL19, MRPL14, RPL13A, GPX4, CHST8, ENC1, NDUFA7, RPS27L, MRPL33, RPS27A, RPS3	76	1034	17911	2.507138857782755	0.9999999998826369	0.4998771303274905	17.063343659010922
GOTERM_BP_FAT	GO:0010811~positive regulation of cell-substrate adhesion	4	4.705882352941177	0.011048421965994062	ENPP2, ITGB1BP1, VTN, MYADM	76	110	17911	8.569856459330143	0.9999999999376001	0.49897621190486385	17.490920347144744
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	14	16.470588235294116	0.011249257267915428	SYT1, HIST1H2BF, HIST1H2BH, VTN, RPS27L, CX3CL1, MYADM, RPS3, CYBA, HIST1H2BM, DNAJC15, RPL13A, ITGB1BP1, SNRPG	76	1544	17911	2.136913689664576	0.9999999999593903	0.49521816621978076	17.78040828636399
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	10	11.76470588235294	0.01155419820211125	CYBA, HIST1H2BM, RPL13A, HIST1H2BF, HIST1H2BH, VTN, RPS27L, MYADM, RPS3, SNRPG	76	887	17911	2.656945350976087	0.9999999999788505	0.4947799303617729	18.21812706303243
GOTERM_BP_FAT	GO:0043043~peptide biosynthetic process	9	10.588235294117647	0.011597792706022257	RPL19, MRPL14, RPL13A, ENC1, NDUFA7, RPS27L, MRPL33, RPS27A, RPS3	76	735	17911	2.885767991407089	0.9999999999807341	0.4866663726982984	18.280523871132658
GOTERM_BP_FAT	GO:0060627~regulation of vesicle-mediated transport	7	8.235294117647058	0.011739988555488036	SYT1, CYBA, KIF3A, VTN, RAPGEF4, NSF, FCGR3	76	453	17911	3.641716045079586	0.9999999999857886	0.48174554085325727	18.483737147990286
GOTERM_BP_FAT	GO:0048468~cell development	18	21.176470588235293	0.0118138140363397	SYT1, GFAP, KIF3A, NCDN, ENPP2, ENC1, CX3CL1, MYADM, METRN, IFT20, RASGRF1, ITGB1BP1, DGKG, BLOC1S1, BCL11A, TRIM32, RAPGEF4, MT3	76	2278	17911	1.8621944457280164	0.9999999999878656	0.4750680721274475	18.58905389582759
GOTERM_BP_FAT	GO:0015031~protein transport	15	17.647058823529413	0.011990845094639662	KIF3A, VPS53, CX3CL1, VGF, MYADM, TIMM8B, CBLN1, DNAJC15, IFT20, ITGB1BP1, RAPGEF4, SAR1B, SEC61G, NSF, MT3	76	1733	17911	2.0398533118717164	0.9999999999916929	0.47157150987885654	18.841077893263424
GOTERM_BP_FAT	GO:0010720~positive regulation of cell development	8	9.411764705882353	0.01217854214312233	SYT1, METRN, GFAP, ENPP2, ENC1, TRIM32, CX3CL1, MYADM	76	595	17911	3.168686421937196	0.9999999999944418	0.46852089128661045	19.107483174194805
GOTERM_BP_FAT	GO:0010001~glial cell differentiation	5	5.88235294117647	0.013038751148591972	METRN, GFAP, ENPP2, VTN, MT3	76	217	17911	5.430208585981082	0.9999999999991195	0.48362003360392236	20.317902786626984
GOTERM_BP_FAT	GO:1900024~regulation of substrate adhesion-dependent cell spreading	3	3.5294117647058822	0.01589857206655261	ENPP2, ITGB1BP1, MYADM	76	46	17911	15.369851258581235	0.9999999999999981	0.5453697522452964	24.22049514771516
GOTERM_BP_FAT	GO:0050769~positive regulation of neurogenesis	7	8.235294117647058	0.01671279315487658	SYT1, METRN, GFAP, ENPP2, ENC1, TRIM32, CX3CL1	76	490	17911	3.3667293233082707	0.9999999999999997	0.5552053074433588	25.298224865416998
GOTERM_BP_FAT	GO:0044087~regulation of cellular component biogenesis	9	10.588235294117647	0.017494895257148535	DNAJC15, CBLN1, PPM1E, IFT20, RPL13A, ENPP2, ITGB1BP1, MYADM, RPS3	76	792	17911	2.67808014354067	0.9999999999999999	0.5637491078846806	26.31982899272782
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	12	14.117647058823529	0.018405559623202245	EGR1, SYT1, GFAP, NCDN, IFT20, RASGRF1, PFDN5, SLC6A13, RAPGEF4, SV2A, CX3CL1, VGF	76	1294	17911	2.1855120800455543	1.0	0.5743510890899179	27.492775167614468
GOTERM_BP_FAT	GO:0043604~amide biosynthetic process	9	10.588235294117647	0.01922623063224417	RPL19, MRPL14, RPL13A, ENC1, NDUFA7, RPS27L, MRPL33, RPS27A, RPS3	76	806	17911	2.6315626224369857	1.0	0.5825563118505024	28.53471634366198
GOTERM_BP_FAT	GO:0045807~positive regulation of endocytosis	4	4.705882352941177	0.01943651745797349	CYBA, KIF3A, VTN, FCGR3	76	136	17911	6.931501547987615	1.0	0.5788869354413019	28.799421226234422
GOTERM_BP_FAT	GO:0010975~regulation of neuron projection development	7	8.235294117647058	0.020451191845557243	SYT1, METRN, GFAP, ENC1, BCL11A, RAPGEF4, MT3	76	513	17911	3.2157843439006872	1.0	0.5901203719095602	30.06374161797386
GOTERM_BP_FAT	GO:0014911~positive regulation of smooth muscle cell migration	3	3.5294117647058822	0.020773663771436954	EGR1, VTN, RAPGEF4	76	53	17911	13.339870903674278	1.0	0.5885145272030885	30.461102951212837
GOTERM_BP_FAT	GO:0045664~regulation of neuron differentiation	8	9.411764705882353	0.02371759887870388	SYT1, METRN, GFAP, ENC1, BCL11A, TRIM32, RAPGEF4, MT3	76	681	17911	2.7685292526470358	1.0	0.6304372252272687	33.99166466178614
GOTERM_BP_FAT	GO:0045184~establishment of protein localization	15	17.647058823529413	0.02431934416933246	KIF3A, VPS53, CX3CL1, VGF, MYADM, TIMM8B, CBLN1, DNAJC15, IFT20, ITGB1BP1, RAPGEF4, SAR1B, SEC61G, NSF, MT3	76	1894	17911	1.8664550102817763	1.0	0.6326237808339599	34.69221225681539
GOTERM_BP_FAT	GO:0051270~regulation of cellular component movement	9	10.588235294117647	0.024849679247303184	EGR1, KIF3A, ENPP2, ITGB1BP1, TRIM32, VTN, RAPGEF4, CX3CL1, MYADM	76	846	17911	2.5071388577827545	1.0	0.6336521037069482	35.303811230877656
GOTERM_BP_FAT	GO:0051649~establishment of localization in cell	14	16.470588235294116	0.025678472176042834	SYT1, KIF3A, GPRASP1, VPS53, MYADM, CYBA, IFT20, ITGB1BP1, BLOC1S1, MCPH1, SAR1B, SEC61G, NSF, MT3	76	1722	17911	1.9160248181429183	1.0	0.6390004252222297	36.248805370611535
GOTERM_BP_FAT	GO:0022603~regulation of anatomical structure morphogenesis	10	11.76470588235294	0.0281434468779476	SYT1, METRN, KIF3A, IFT20, ENPP2, ITGB1BP1, BCL11A, CX3CL1, MYADM, MT3	76	1033	17911	2.281423549192439	1.0	0.6663839137897212	38.983108678837695
GOTERM_BP_FAT	GO:0042063~gliogenesis	5	5.88235294117647	0.03198693715095548	METRN, GFAP, ENPP2, VTN, MT3	76	286	17911	4.120123297754876	1.0	0.707069997113611	43.02710434163626
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	13	15.294117647058824	0.032741272097631946	EGR1, SYT1, CYBA, METRN, GFAP, CBLN1, ENPP2, ITGB1BP1, ENC1, TRIM32, RAPGEF4, CX3CL1, FCGR3	76	1596	17911	1.9196263685529613	1.0	0.7092253840942728	43.790547995605465
GOTERM_BP_FAT	GO:0008104~protein localization	17	20.0	0.03403916206561215	KIF3A, VPS53, CX3CL1, VGF, ATP6V1D, MYADM, TIMM8B, CBLN1, DNAJC15, IFT20, ITGB1BP1, MCPH1, RAPGEF4, SAR1B, SEC61G, NSF, MT3	76	2367	17911	1.692610010450715	1.0	0.7171598222369575	45.08159705171209
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	8	9.411764705882353	0.03548664951613954	EGR1, ENPP2, ITGB1BP1, TRIM32, VTN, RAPGEF4, CX3CL1, MYADM	76	742	17911	2.540927791176053	1.0	0.7261640773175616	46.48848093904127
GOTERM_BP_FAT	GO:0031324~negative regulation of cellular metabolic process	17	20.0	0.03557526892579818	EGR1, WFS1, ENC1, VTN, MYADM, RPS3, DNAJC15, PPM1E, RPL13A, ITGB1BP1, PFDN5, ETS2, BCL11A, TRIM32, S100A1, DUSP7, MT3	76	2380	17911	1.6833646616541353	1.0	0.7210933071613022	46.57350174086569
GOTERM_BP_FAT	GO:0006836~neurotransmitter transport	4	4.705882352941177	0.037106680737343974	SYT1, GFAP, SLC6A13, SV2A	76	175	17911	5.386766917293233	1.0	0.7304618285065796	48.022773655739634
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	11	12.941176470588237	0.038447669531157525	CYBA, RASGRF1, WFS1, ITGB1BP1, TRIM32, VTN, RAPGEF4, CX3CL1, S100A1, MT3, RPS3	76	1270	17911	2.0412453377538333	1.0	0.7374832427734174	49.261338467976145
GOTERM_BP_FAT	GO:0010810~regulation of cell-substrate adhesion	4	4.705882352941177	0.03926232491235894	ENPP2, ITGB1BP1, VTN, MYADM	76	179	17911	5.266392237577183	1.0	0.7393732328146647	50.000136017904765
GOTERM_BP_FAT	GO:0006461~protein complex assembly	11	12.941176470588237	0.03968837371059969	SYT1, CYBA, HIST1H2BM, DNAJC15, HIST1H2BF, ITGB1BP1, HIST1H2BH, VTN, CX3CL1, MYADM, RPS3	76	1277	17911	2.030056052425504	1.0	0.7377124140923319	50.38246436905061
GOTERM_BP_FAT	GO:0070271~protein complex biogenesis	11	12.941176470588237	0.0398678745967813	SYT1, CYBA, HIST1H2BM, DNAJC15, HIST1H2BF, ITGB1BP1, HIST1H2BH, VTN, CX3CL1, MYADM, RPS3	76	1278	17911	2.0284675891606954	1.0	0.7338797268946282	50.54271896725424
GOTERM_BP_FAT	GO:0014910~regulation of smooth muscle cell migration	3	3.5294117647058822	0.040405912426427104	EGR1, VTN, RAPGEF4	76	76	17911	9.302804709141274	1.0	0.7333216074212842	51.020151116470444
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	16	18.823529411764707	0.041412282041076665	SYT1, HIST1H2BF, HIST1H2BH, VTN, RPS27L, CX3CL1, MYADM, RPS3, CYBA, DNAJC15, HIST1H2BM, RPL13A, ITGB1BP1, GPX4, MT3, SNRPG	76	2229	17911	1.6916719794101673	1.0	0.7368702723160642	51.901526088394824
GOTERM_BP_FAT	GO:0014909~smooth muscle cell migration	3	3.5294117647058822	0.04234928810043354	EGR1, VTN, RAPGEF4	76	78	17911	9.064271255060728	1.0	0.7396925176728586	52.708699667225886
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	8	9.411764705882353	0.0450248614242698	EGR1, ENPP2, ITGB1BP1, TRIM32, VTN, RAPGEF4, CX3CL1, MYADM	76	782	17911	2.410957060169605	1.0	0.7563797908264345	54.94386535497231
GOTERM_BP_FAT	GO:0032269~negative regulation of cellular protein metabolic process	9	10.588235294117647	0.046099230622659575	PPM1E, RPL13A, ITGB1BP1, ENC1, VTN, MYADM, DUSP7, MT3, RPS3	76	956	17911	2.21866053732658	1.0	0.759727647524989	55.81306444281368
GOTERM_BP_FAT	GO:0034446~substrate adhesion-dependent cell spreading	3	3.5294117647058822	0.046338888224178476	ENPP2, ITGB1BP1, MYADM	76	82	17911	8.622111681643132	1.0	0.7566812553608173	56.00478785844837
GOTERM_BP_FAT	GO:0023056~positive regulation of signaling	12	14.117647058823529	0.046541097891319605	SYT1, CYBA, GFAP, RASGRF1, ITGB1BP1, LY86, TRIM32, RAPGEF4, CX3CL1, NSF, MT3, RPS3	76	1497	17911	1.8891467144815945	1.0	0.7533985632942688	56.16594340815323
GOTERM_BP_FAT	GO:1902580~single-organism cellular localization	9	10.588235294117647	0.04704558872603605	SYT1, KIF3A, IFT20, ITGB1BP1, BLOC1S1, MCPH1, MYADM, NSF, MT3	76	960	17911	2.2094161184210526	1.0	0.7524488292017351	56.56558726857448
GOTERM_BP_FAT	GO:2000026~regulation of multicellular organismal development	14	16.470588235294116	0.04877542608173432	EGR1, SYT1, GFAP, ENPP2, ENC1, CX3CL1, MYADM, METRN, CBLN1, ITGB1BP1, BCL11A, TRIM32, RAPGEF4, MT3	76	1888	17911	1.747560771632471	1.0	0.7604995054673267	57.9100058666392
GOTERM_BP_FAT	GO:0006091~generation of precursor metabolites and energy	5	5.88235294117647	0.051489444338585336	DNAJC15, BLOC1S1, NDUFA7, VGF, MT3	76	334	17911	3.5280097699338167	1.0	0.7747892338199966	59.94057885785114
GOTERM_BP_FAT	GO:1901566~organonitrogen compound biosynthetic process	11	12.941176470588237	0.05191549445648959	RPL19, MRPL14, RPL13A, WFS1, ENC1, NDUFA7, RPS27L, PTS, MRPL33, RPS27A, RPS3	76	1339	17911	1.9360579379741363	1.0	0.7731818806459569	60.250831952460906
GOTERM_BP_FAT	GO:0010648~negative regulation of cell communication	10	11.76470588235294	0.05257283974724959	EGR1, WFS1, ITGB1BP1, PFDN5, TRIM32, GPRASP1, RAPGEF4, CX3CL1, MYADM, DUSP7	76	1160	17911	2.031647005444646	1.0	0.7731327315690888	60.725078299438806
GOTERM_BP_FAT	GO:0023057~negative regulation of signaling	10	11.76470588235294	0.053517007256223215	EGR1, WFS1, ITGB1BP1, PFDN5, TRIM32, GPRASP1, RAPGEF4, CX3CL1, MYADM, DUSP7	76	1164	17911	2.0246654006149396	1.0	0.7749444227889647	61.39693438268924
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	13	15.294117647058824	0.05390000971013589	EGR1, KIF3A, ENPP2, VTN, CX3CL1, MYADM, FCGR3, RPL13A, IFT20, ITGB1BP1, TRIM32, BLOC1S1, RAPGEF4	76	1724	17911	1.7771019049945047	1.0	0.7731270454371647	61.6663736936832
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	10	11.76470588235294	0.05447237344543758	SYT1, CYBA, KIF3A, BLOC1S1, VPS53, VTN, RAPGEF4, SAR1B, NSF, FCGR3	76	1168	17911	2.017731614996395	1.0	0.7725493087261668	62.0657266358559
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	8	9.411764705882353	0.055210021811472235	EGR1, ENPP2, ITGB1BP1, TRIM32, VTN, RAPGEF4, CX3CL1, MYADM	76	819	17911	2.3020371441424072	1.0	0.7730256923490465	62.57462317142304
GOTERM_BP_FAT	GO:0048661~positive regulation of smooth muscle cell proliferation	3	3.5294117647058822	0.05688099986524598	EGR1, CYBA, CX3CL1	76	92	17911	7.684925629290618	1.0	0.7791986873709351	63.703725992100125
GOTERM_BP_FAT	GO:0048858~cell projection morphogenesis	8	9.411764705882353	0.058497164936863716	SYT1, METRN, KIF3A, IFT20, ENPP2, BCL11A, ATP6V1D, MT3	76	830	17911	2.2715282181357006	1.0	0.7847591384420054	64.76519446004988
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	9	10.588235294117647	0.05858503405760332	SYT1, CYBA, KIF3A, WFS1, ITGB1BP1, VTN, RAPGEF4, S100A1, FCGR3	76	1005	17911	2.1104870384917516	1.0	0.7813016499990685	64.82205863034861
GOTERM_BP_FAT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	2	2.3529411764705883	0.06102563591210903	DNAJC15, NDUFA7	76	15	17911	31.422807017543857	1.0	0.7912816704827677	66.36736351071451
GOTERM_BP_FAT	GO:0033622~integrin activation	2	2.3529411764705883	0.06102563591210903	ITGB1BP1, CX3CL1	76	15	17911	31.422807017543857	1.0	0.7912816704827677	66.36736351071451
GOTERM_BP_FAT	GO:0051248~negative regulation of protein metabolic process	9	10.588235294117647	0.061092823397222974	PPM1E, RPL13A, ITGB1BP1, ENC1, VTN, MYADM, DUSP7, MT3, RPS3	76	1014	17911	2.0917549050140143	1.0	0.7878180643089705	66.40898569099834
GOTERM_BP_FAT	GO:0016477~cell migration	10	11.76470588235294	0.06226008642639375	EGR1, RPL13A, ENPP2, ITGB1BP1, TRIM32, VTN, RAPGEF4, CX3CL1, MYADM, FCGR3	76	1199	17911	1.9655634081032438	1.0	0.79043750785923	67.12439663231238
GOTERM_BP_FAT	GO:0051129~negative regulation of cellular component organization	7	8.235294117647058	0.0633221179483486	GFAP, DNAJC15, RPL13A, ITGB1BP1, BCL11A, MYADM, MT3	76	675	17911	2.4439961013645224	1.0	0.7924140992242321	67.76281594922585
GOTERM_BP_FAT	GO:0009968~negative regulation of signal transduction	9	10.588235294117647	0.06424969345923096	EGR1, WFS1, ITGB1BP1, PFDN5, TRIM32, GPRASP1, CX3CL1, MYADM, DUSP7	76	1025	17911	2.0693068035943516	1.0	0.7936310177579096	68.31083542528114
