Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0048592~eye morphogenesis	2	6.666666666666667	0.22430453019332525	OTX2, AQP1	27	174	17911	7.624946785866325	1.0	0.9957973436264008	98.37237129046883
GOTERM_BP_FAT	GO:0010632~regulation of epithelial cell migration	2	6.666666666666667	0.22771091237308755	ENPP2, AQP1	27	177	17911	7.495710399665202	1.0	0.9957924472272387	98.48446364400219
GOTERM_BP_FAT	GO:0007584~response to nutrient	2	6.666666666666667	0.23110290869349964	FOLR1, IGFBP2	27	180	17911	7.370781893004115	1.0	0.995787776713388	98.58885341191149
GOTERM_BP_FAT	GO:0031960~response to corticosteroid	2	6.666666666666667	0.23223038736617735	AQP1, IGFBP2	27	181	17911	7.330059341109064	1.0	0.9955222537237868	98.62203066116459
GOTERM_BP_FAT	GO:0060429~epithelium development	4	13.333333333333334	0.23432818869052954	MSX1, FOLR1, OTX2, AQP1	27	1157	17911	2.293415282179327	1.0	0.9953693106098441	98.68182161368925
GOTERM_BP_FAT	GO:0044242~cellular lipid catabolic process	2	6.666666666666667	0.23448057750227144	ENPP2, HADHB	27	183	17911	7.249949402954867	1.0	0.9949698102660869	98.6860687169125
GOTERM_BP_FAT	GO:0044403~symbiosis, encompassing mutualism through parasitism	3	10.0	0.23706582293730788	PABPC1, LBP, AQP1	27	639	17911	3.114414884367936	1.0	0.9948781068478898	98.75619210733284
GOTERM_BP_FAT	GO:0044419~interspecies interaction between organisms	3	10.0	0.23706582293730788	PABPC1, LBP, AQP1	27	639	17911	3.114414884367936	1.0	0.9948781068478898	98.75619210733284
GOTERM_BP_FAT	GO:0048762~mesenchymal cell differentiation	2	6.666666666666667	0.23784397689690842	MSX1, FOLR1	27	186	17911	7.133014735165273	1.0	0.9945459757540762	98.7766015510473
GOTERM_BP_FAT	GO:0048598~embryonic morphogenesis	3	10.0	0.24194551063960767	MSX1, FOLR1, OTX2	27	648	17911	3.0711591220850476	1.0	0.9946634154281222	98.87908369834419
GOTERM_BP_FAT	GO:0071495~cellular response to endogenous stimulus	4	13.333333333333334	0.24692201423908833	MSX1, FOLR1, AQP1, IGFBP2	27	1189	17911	2.2316917422047786	1.0	0.9948893435347124	98.99261350549504
GOTERM_BP_FAT	GO:0016477~cell migration	4	13.333333333333334	0.25088396054269424	FOLR1, ENPP2, LBP, AQP1	27	1199	17911	2.213078800234763	1.0	0.9949801482373847	99.07518624016546
GOTERM_BP_FAT	GO:0001944~vasculature development	3	10.0	0.25770997658383343	FOLR1, ENPP2, AQP1	27	677	17911	2.9396028229115374	1.0	0.995400486396076	99.2027406418611
GOTERM_BP_FAT	GO:0006629~lipid metabolic process	4	13.333333333333334	0.2580443166833972	ENPP2, PQLC3, HADHB, RDH5	27	1217	17911	2.180346328251012	1.0	0.9950670864104055	99.20854284214022
GOTERM_BP_FAT	GO:0090068~positive regulation of cell cycle process	2	6.666666666666667	0.2599062266493142	MSX1, CUL4B	27	206	17911	6.440489032722042	1.0	0.9949076747449209	99.24013674111035
GOTERM_BP_FAT	GO:0034220~ion transmembrane transport	3	10.0	0.26370139982739627	CLIC6, YWHAQ, AQP1	27	688	17911	2.892603359173126	1.0	0.9949812506313048	99.30090648397812
GOTERM_BP_FAT	GO:0040008~regulation of growth	3	10.0	0.26370139982739627	MSX1, LBP, IGFBP2	27	688	17911	2.892603359173126	1.0	0.9949812506313048	99.30090648397812
GOTERM_BP_FAT	GO:0090092~regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	6.666666666666667	0.26424437210191865	MSX1, FOLR1	27	210	17911	6.317813051146384	1.0	0.994665823427029	99.30921818849868
GOTERM_BP_FAT	GO:0035295~tube development	3	10.0	0.27133237552693323	FOLR1, SLC4A2, AQP1	27	702	17911	2.8349161126938904	1.0	0.9951305253810864	99.40955537918792
GOTERM_BP_FAT	GO:0010001~glial cell differentiation	2	6.666666666666667	0.2717773589433384	ENPP2, OTX2	27	217	17911	6.114012630141662	1.0	0.9948199987728249	99.41537430561247
GOTERM_BP_FAT	GO:0051130~positive regulation of cellular component organization	4	13.333333333333334	0.2724650141896823	MSX1, ENPP2, LBP, AQP1	27	1253	17911	2.1177026987082854	1.0	0.9945287372619313	99.42426085890901
GOTERM_BP_FAT	GO:0009952~anterior/posterior pattern specification	2	6.666666666666667	0.27284742726133226	MSX1, OTX2	27	218	17911	6.085966700645599	1.0	0.994190214177758	99.42914777200083
GOTERM_BP_FAT	GO:0048646~anatomical structure formation involved in morphogenesis	4	13.333333333333334	0.276491787726936	MSX1, FOLR1, OTX2, AQP1	27	1263	17911	2.1009354564382274	1.0	0.99426680018537	99.47380652400155
GOTERM_BP_FAT	GO:0000377~RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	2	6.666666666666667	0.27817512987319415	NHP2L1, MBNL2	27	223	17911	5.949510048164756	1.0	0.9940951483646546	99.49330814484279
GOTERM_BP_FAT	GO:0000398~mRNA splicing, via spliceosome	2	6.666666666666667	0.27817512987319415	NHP2L1, MBNL2	27	223	17911	5.949510048164756	1.0	0.9940951483646546	99.49330814484279
GOTERM_BP_FAT	GO:0000375~RNA splicing, via transesterification reactions	2	6.666666666666667	0.2792361569351596	NHP2L1, MBNL2	27	224	17911	5.922949735449735	1.0	0.9938412713559804	99.50524953606917
GOTERM_BP_FAT	GO:0043009~chordate embryonic development	3	10.0	0.2871460777989421	MSX1, FOLR1, OTX2	27	731	17911	2.722450220398237	1.0	0.9944593802923242	99.58629968811759
GOTERM_BP_FAT	GO:0009612~response to mechanical stimulus	2	6.666666666666667	0.2876705538469517	AQP1, IGFBP2	27	232	17911	5.718710089399744	1.0	0.9941578909945743	99.59120704557661
GOTERM_BP_FAT	GO:0045765~regulation of angiogenesis	2	6.666666666666667	0.2897642774515702	ENPP2, AQP1	27	234	17911	5.669832225387781	1.0	0.9940480124965699	99.61025833539784
GOTERM_BP_FAT	GO:0010631~epithelial cell migration	2	6.666666666666667	0.29080891900227024	ENPP2, AQP1	27	235	17911	5.645705279747832	1.0	0.9938053676341423	99.61944917084256
GOTERM_BP_FAT	GO:0009792~embryo development ending in birth or egg hatching	3	10.0	0.29150726457537923	MSX1, FOLR1, OTX2	27	739	17911	2.692978499473763	1.0	0.9935129669849523	99.62547942187753
GOTERM_BP_FAT	GO:0030334~regulation of cell migration	3	10.0	0.29314233821339736	ENPP2, LBP, AQP1	27	742	17911	2.6820904462413893	1.0	0.9933428229932553	99.63924948129286
GOTERM_BP_FAT	GO:0090287~regulation of cellular response to growth factor stimulus	2	6.666666666666667	0.2939339867789047	MSX1, FOLR1	27	238	17911	5.574540927482104	1.0	0.9930553303168637	99.6457444508039
GOTERM_BP_FAT	GO:0090132~epithelium migration	2	6.666666666666667	0.2939339867789047	ENPP2, AQP1	27	238	17911	5.574540927482104	1.0	0.9930553303168637	99.6457444508039
GOTERM_BP_FAT	GO:0043583~ear development	2	6.666666666666667	0.29601000458002974	MSX1, OTX2	27	240	17911	5.528086419753086	1.0	0.9929464178454378	99.66225956883945
GOTERM_BP_FAT	GO:0090130~tissue migration	2	6.666666666666667	0.30014444635141246	ENPP2, AQP1	27	244	17911	5.4374620522161505	1.0	0.9931267386518442	99.6930209126312
GOTERM_BP_FAT	GO:0060485~mesenchyme development	2	6.666666666666667	0.30220290212823187	MSX1, FOLR1	27	246	17911	5.393255043661547	1.0	0.9930206727352113	99.70733678752465
GOTERM_BP_FAT	GO:0006396~RNA processing	3	10.0	0.3056676891120943	NHP2L1, MBNL2, PABPC1	27	765	17911	2.6014524328249817	1.0	0.9931091172618286	99.73002784783269
GOTERM_BP_FAT	GO:0071229~cellular response to acid chemical	2	6.666666666666667	0.3083433992303129	FOLR1, AQP1	27	252	17911	5.264844209288653	1.0	0.9930912126938365	99.7464100330311
GOTERM_BP_FAT	GO:0034655~nucleobase-containing compound catabolic process	2	6.666666666666667	0.31037866073975234	SKIV2L, PABPC1	27	254	17911	5.223388743073782	1.0	0.9929886188116559	99.75824135742235
GOTERM_BP_FAT	GO:0048870~cell motility	4	13.333333333333334	0.3109968266292984	FOLR1, ENPP2, LBP, AQP1	27	1348	17911	1.9684580723156389	1.0	0.9926915663286834	99.76173101820169
GOTERM_BP_FAT	GO:0051674~localization of cell	4	13.333333333333334	0.3109968266292984	FOLR1, ENPP2, LBP, AQP1	27	1348	17911	1.9684580723156389	1.0	0.9926915663286834	99.76173101820169
GOTERM_BP_FAT	GO:0045926~negative regulation of growth	2	6.666666666666667	0.31139413079252165	MSX1, LBP	27	255	17911	5.2029048656499635	1.0	0.9923567675861142	99.76394886267099
GOTERM_BP_FAT	GO:0006811~ion transport	4	13.333333333333334	0.3134466164568426	CLIC6, YWHAQ, SLC4A2, AQP1	27	1354	17911	1.9597352152743583	1.0	0.9922589374250881	99.77510110285833
GOTERM_BP_FAT	GO:1901342~regulation of vasculature development	2	6.666666666666667	0.3144319216718726	ENPP2, AQP1	27	258	17911	5.142405971863337	1.0	0.9920050865521916	99.78027734695488
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	3	10.0	0.3149091052855415	ENPP2, LBP, AQP1	27	782	17911	2.544899119067917	1.0	0.9916707476209762	99.78274382623005
GOTERM_BP_FAT	GO:0009896~positive regulation of catabolic process	2	6.666666666666667	0.3154416520257629	PABPC1, CUL4B	27	259	17911	5.122551122551122	1.0	0.9913385135278486	99.78546578269042
GOTERM_BP_FAT	GO:0003007~heart morphogenesis	2	6.666666666666667	0.31644995233275824	MSX1, FOLR1	27	260	17911	5.102849002849003	1.0	0.9910775453844167	99.79053198474944
GOTERM_BP_FAT	GO:0060326~cell chemotaxis	2	6.666666666666667	0.3174568245471817	ENPP2, LBP	27	261	17911	5.083297857244217	1.0	0.9908141789714818	99.79547882618039
GOTERM_BP_FAT	GO:0033365~protein localization to organelle	3	10.0	0.32033654727009025	MSX1, FOLR1, KPNB1	27	792	17911	2.512766554433221	1.0	0.9908597156072665	99.80902890662114
GOTERM_BP_FAT	GO:0021537~telencephalon development	2	6.666666666666667	0.32346817609383743	OTX2, AQP1	27	267	17911	4.969066444721875	1.0	0.9909467731486111	99.8228058947535
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	6	20.0	0.32521433173256187	MSX1, FOLR1, ENPP2, LBP, AQP1, IGFBP2	27	2607	17911	1.5267442356049952	1.0	0.9908111984421755	99.83007705588301
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	3	10.0	0.32629796188157434	MSX1, ENPP2, OTX2	27	803	17911	2.478345094783451	1.0	0.9905680544654994	99.8344476026876
GOTERM_BP_FAT	GO:0071496~cellular response to external stimulus	2	6.666666666666667	0.33238984927337045	FOLR1, AQP1	27	276	17911	4.8070316693505095	1.0	0.9911334656376061	99.85711849873434
GOTERM_BP_FAT	GO:0016042~lipid catabolic process	2	6.666666666666667	0.334357023609761	ENPP2, HADHB	27	278	17911	4.772448707700506	1.0	0.9910408303633165	99.86379354650387
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	3	10.0	0.3349503568480138	ENPP2, LBP, AQP1	27	819	17911	2.429928096594763	1.0	0.9907325411030974	99.86574868897523
GOTERM_BP_FAT	GO:0044085~cellular component biogenesis	6	20.0	0.3395149608069515	SCUBE3, NHP2L1, ENPP2, OTX2, AQP1, KPNB1	27	2654	17911	1.4997069413045299	1.0	0.9910509812252213	99.87993293023774
GOTERM_BP_FAT	GO:0044265~cellular macromolecule catabolic process	3	10.0	0.3398064096501251	SKIV2L, PABPC1, CUL4B	27	828	17911	2.4035158346752548	1.0	0.9907016266607077	99.88078904447183
GOTERM_BP_FAT	GO:0046700~heterocycle catabolic process	2	6.666666666666667	0.3421701308782183	SKIV2L, PABPC1	27	286	17911	4.638953638953638	1.0	0.9906784904729375	99.88752375330225
GOTERM_BP_FAT	GO:0042063~gliogenesis	2	6.666666666666667	0.3421701308782183	ENPP2, OTX2	27	286	17911	4.638953638953638	1.0	0.9906784904729375	99.88752375330225
GOTERM_BP_FAT	GO:0044270~cellular nitrogen compound catabolic process	2	6.666666666666667	0.343140546576894	SKIV2L, PABPC1	27	287	17911	4.622790037424184	1.0	0.9904349718075207	99.89018389098467
GOTERM_BP_FAT	GO:0009416~response to light stimulus	2	6.666666666666667	0.3460435418292353	CUL4B, AQP1	27	290	17911	4.574968071519796	1.0	0.9905021631548526	99.89779357004518
GOTERM_BP_FAT	GO:0071214~cellular response to abiotic stimulus	2	6.666666666666667	0.3460435418292353	CUL4B, AQP1	27	290	17911	4.574968071519796	1.0	0.9905021631548526	99.89779357004518
GOTERM_BP_FAT	GO:0007049~cell cycle	4	13.333333333333334	0.3486534598148182	MSX1, TMPRSS11A, CUL4B, KPNB1	27	1440	17911	1.8426954732510288	1.0	0.9905234900435382	99.90420990657077
GOTERM_BP_FAT	GO:0051270~regulation of cellular component movement	3	10.0	0.3494920721497618	ENPP2, LBP, AQP1	27	846	17911	2.3523771998949305	1.0	0.990264235840077	99.9061900067922
GOTERM_BP_FAT	GO:0002696~positive regulation of leukocyte activation	2	6.666666666666667	0.3518125673237533	LBP, IGFBP2	27	296	17911	4.482232232232232	1.0	0.9902435919782262	99.91147078589553
GOTERM_BP_FAT	GO:0019439~aromatic compound catabolic process	2	6.666666666666667	0.35372467784618644	SKIV2L, PABPC1	27	298	17911	4.452150136713895	1.0	0.9901589553567797	99.91561122560945
GOTERM_BP_FAT	GO:0042742~defense response to bacterium	2	6.666666666666667	0.3565826777385653	LBP, DEFB11	27	301	17911	4.407776547311431	1.0	0.990227801710816	99.92146244932677
GOTERM_BP_FAT	GO:0045787~positive regulation of cell cycle	2	6.666666666666667	0.3641447220752471	MSX1, CUL4B	27	309	17911	4.293659355148028	1.0	0.9910134508680793	99.93516167325615
GOTERM_BP_FAT	GO:0050867~positive regulation of cell activation	2	6.666666666666667	0.3641447220752471	LBP, IGFBP2	27	309	17911	4.293659355148028	1.0	0.9910134508680793	99.93516167325615
GOTERM_BP_FAT	GO:0071310~cellular response to organic substance	5	16.666666666666664	0.36505111202879365	MSX1, FOLR1, LBP, AQP1, IGFBP2	27	2103	17911	1.5772001197583698	1.0	0.9907870929992495	99.93664402562243
GOTERM_BP_FAT	GO:0010243~response to organonitrogen compound	3	10.0	0.36661175968330806	MSX1, FOLR1, AQP1	27	878	17911	2.2666413566185772	1.0	0.9906583636380712	99.9391221225041
GOTERM_BP_FAT	GO:0006082~organic acid metabolic process	3	10.0	0.36661175968330806	FOLR1, SLC16A9, HADHB	27	878	17911	2.2666413566185772	1.0	0.9906583636380712	99.9391221225041
GOTERM_BP_FAT	GO:0034613~cellular protein localization	4	13.333333333333334	0.3732204070229436	MSX1, FOLR1, YWHAQ, KPNB1	27	1500	17911	1.7689876543209875	1.0	0.9912709452374804	99.94864218720193
GOTERM_BP_FAT	GO:1901361~organic cyclic compound catabolic process	2	6.666666666666667	0.37347715691222305	SKIV2L, PABPC1	27	319	17911	4.159061883199814	1.0	0.9909623922545172	99.94898221529698
GOTERM_BP_FAT	GO:0042886~amide transport	2	6.666666666666667	0.3744031229019587	FOLR1, AQP1	27	320	17911	4.146064814814815	1.0	0.9907475232062157	99.95019105768797
GOTERM_BP_FAT	GO:0006886~intracellular protein transport	3	10.0	0.3772381653612027	FOLR1, YWHAQ, KPNB1	27	898	17911	2.216159366493442	1.0	0.9908140470316713	99.9537272111167
GOTERM_BP_FAT	GO:0070727~cellular macromolecule localization	4	13.333333333333334	0.3781245452192219	MSX1, FOLR1, YWHAQ, KPNB1	27	1512	17911	1.7549480697628845	1.0	0.9905953561042738	99.95478352632936
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	6	20.0	0.3825572094415314	MSX1, ENPP2, OTX2, PABPC1, LBP, CUL4B	27	2794	17911	1.4245605662928498	1.0	0.9908977444405795	99.95973500540057
